Date,Tank,oil_prod_cum,water_prod_cum,gas_prod_cum,Pressure,oil_fvf,gas_fvf,gas_oil_rs_col
1990-11-01,tank_center,578277.8333,1038205.9033,578277.8333,3294.297424821918,1.121881109747994,0.041712745,89.0
1990-11-01,tank_south,1576791.07,199214.64,1576791.07,1352.172573660274,1.1347179078570928,0.041712745,89.0
1990-12-01,tank_center,589117.8333,1057183.9033,589117.8333,3279.8331927671234,1.1219289872239493,0.041712745,89.0
1990-12-01,tank_south,1584607.07,199897.64,1584607.07,1349.300554810959,1.134742428212006,0.041712745,89.0
1991-01-01,tank_center,601758.8333,1079913.9033,601758.8333,3264.8868196438357,1.1219784606157697,0.041712745,89.0
1991-01-01,tank_south,1595590.07,200804.64,1595590.07,1346.3328020000001,1.1347677659120832,0.041712745,89.0
1991-02-01,tank_center,609661.8333,1097131.9033,609661.8333,3249.940446520548,1.1220279340075903,0.041712745,89.0
1991-02-01,tank_south,1603277.07,201552.64,1603277.07,1343.3650491890412,1.1347931036121601,0.041712745,89.0
1991-03-01,tank_center,620289.8333,1115243.9033,620289.8333,3236.44049660274,1.1220726196518152,0.041712745,89.0
1991-03-01,tank_south,1613970.07,202554.64,1613970.07,1340.684498263014,1.1348159892767458,0.041712745,89.0
1991-04-01,tank_center,632459.8333,1134703.9033,632459.8333,3221.4941234794524,1.1221220930436357,0.041712745,89.0
1991-04-01,tank_south,1621649.07,203352.64,1621649.07,1337.716745452055,1.134841326976823,0.041712745,89.0
1991-05-01,tank_center,645032.8333,1155356.9033,645032.8333,3207.0298914246578,1.1221699705195909,0.041712745,89.0
1991-05-01,tank_south,1626327.07,203822.64,1626327.07,1334.84472660274,1.1348658473317361,0.041712745,89.0
1991-06-01,tank_center,656609.8333,1176483.9033,656609.8333,3192.08351830137,1.1222194439114115,0.041712745,89.0
1991-06-01,tank_south,1633380.07,204648.64,1633380.07,1331.876973791781,1.134891185031813,0.041712745,89.0
1991-07-01,tank_center,666040.8333,1196869.9033,666040.8333,3177.6192862465755,1.1222673213873666,0.041712745,89.0
1991-07-01,tank_south,1642087.07,205519.64,1642087.07,1329.004954942466,1.1349157053867265,0.041712745,89.0
1991-08-01,tank_center,677199.8333,1216747.9033,677199.8333,3162.672913123288,1.1223167947791872,0.041712745,89.0
1991-08-01,tank_south,1652059.07,206561.64,1652059.07,1326.037202131507,1.1349410430868034,0.041712745,89.0
1991-09-01,tank_center,689366.8333,1236022.9033,689366.8333,3147.72654,1.1223662681710076,0.041712745,89.0
1991-09-01,tank_south,1659388.07,207388.64,1659388.07,1323.069449320548,1.1349663807868806,0.041712745,89.0
1991-10-01,tank_center,701392.8333,1255951.9033,701392.8333,3133.301827704918,1.122414014834187,0.041712745,89.0
1991-10-01,tank_south,1665954.07,207918.64,1665954.07,1320.197430471233,1.1349909011417938,0.041712745,89.0
1991-11-01,tank_center,713480.8333,1277887.9033,713480.8333,3118.396291666667,1.1224633530528059,0.041712745,89.0
1991-11-01,tank_south,1672181.07,208920.64,1672181.07,1317.229677660274,1.1350162388418708,0.041712745,89.0
